Item Code,Quantity,Price,Rate,Product,Unit
4731399,"5,481,012","25,848,643,963",4716.034915,"Television receivers, whether or not combined with radio-broadcast receivers or sound or video",NOS
4731401,"60,067","659,450,713",10978.5858,Monitor (computer display),NOS
4731499,"628,143","6,437,984,884",10249.23446,"Monitors and projectors, not incorporating television reception apparatus and not principally used in",NOS
4731500,"9,496","1,846,833,005",194485.3628,"Monitors and projectors, principally used in an automatic data processing system",NOS
4732100,"37,295","182,642,301",4897.2329,Sound recording or reproducing apparatus,NOS
4732300,"35,745","56,316,895",1575.518114,Video recording or reproducing apparatus,NOS
4733001,"537,267","256,614,036",477.6285087,Amplifier,NOS
4733002,"2,532,861","286,732,948",113.2051652,Loud speaker,NOS
4733003,"865,093","4,171,587,210",4822.125725,Public address equipment,NOS
4733099,"2,199,024","1,643,342,561",747.3054232,"Microphones and stands therefor; loudspeakers; headphones, earphones and combined",NOS
4740100,"4,024,790","6,418,915,863",1594.844914,Parts for the goods of subclasses 47221 to 47223,NOS
4740200,"8,717,991","293,850,832",33.70625549,"Parts for the goods of subclasses 47321, 47323 and 47330",NOS
4740300,"3,425,253","358,564,002",104.6824868,"Parts for the goods of subclasses 47211 to 47213, 47311 to 47315 and 48220",NOS
4753000,103,"96,000",932.038835,"Magnetic media, not recorded, except cards with a magnetic stripe",NOS
4755000,186,"22,668,622",121874.3118,Solid-state non-volatile storage devices,NOS
4759000,"49,246","3,447,220",70,"Other recording media, including matrices and masters for the production of disks",NOS
4761002,"12,760,086","425,557,509",33.35067718,Cassette components,NOS
4761003,"27,700,501","506,131,401",18.27156126,Cd/dvd(audio),NOS
4761099,"339,262","419,486,339",1236.467211,"Musical audio disks, tapes or other physical media, n.e.c",NOS
4762001,"27,655,747","3,606,063,032",130.3910913,Cd/dvd (video),NOS
4769101,"1,032,331","3,257,170,080",3155.160583,Audio and video heads,NOS
4769102,"568,358","5,687,488",10.00687595,Audio cassettes,NOS
4769103,"917,310","1,142,229,650",1245.194809,Audio cd/dvd player,NOS
4769105,"1,806,416","21,378,750",11.8348985,Buffer,NOS
4769902,"353,153,474","2,530,036,739",7.164128135,Blank cd/dvd,NOS
4781100,"5,777","812,225,950",140596.4947,"Operating systems, packaged",NOS
4781300,0,"37,524",#DIV/0!,"Database management software, packaged",NOS
4781400,"52,940","620,660,807",11723.85355,"Development tools and programming languages software, packaged",NOS
4782100,47,"6,852,948",145807.4043,"General business productivity and home use applications, packaged",NOS
4782900,"1,120","618,103,549",551878.1688,"Other application software, packaged",NOS
4791000,"231,578,908","1,372,457,422",5.926521693,Cards with a magnetic stripe,NOS
4792000,"29,901,014","2,574,307,084",86.09430717,Smart cards,NOS
4811000,"16,337","1,193,730,406",73069.13179,"Apparatus based on the use of x-rays or of alpha, beta or gamma radiations",NOS
4812100,"13,018,501","14,260,571,446",1095.4081,"Electro-diagnostic apparatus, used in medical, surgical, dental or veterinary sciences",NOS
4812201,"40,124","961,061,188",23952.27764,Electronic balance (medical),NOS
4812202,"28,873","147,525,618",5109.466214,I.r equipment,NOS
4812204,57,"3,525,630",61853.15789,Spectrophoto meter,NOS
4812299,469,"71,874,495",153250.5224,"Ultra-violet or infra-red ray apparatus, used in medical, surgical, dental or veterinary sciences n.e.c",NOS
4813000,"1,168","17,319,975",14828.74572,"Other instruments and appliances (except syringes, needles and the like), used in dental sciences",NOS
4814000,"190,467,547","10,332,314,332",54.24711188,"Medical, surgical or laboratory sterilizers",NOS
4815001,33,"33,840,610",1025473.03,Calorimeter,NOS
4815002,257,"823,223,343",3203203.669,Centrifugal machine,NOS
4815003,"11,891","7,890,968,844",663608.5143,Distillation apparatus,NOS
4815005,"45,291","414,979,443",9162.514473,Fitness/zim equipments-others,NOS
4815006,"578,503","49,582,380",85.70807757,H i v testing kits,NOS
4815007,"2,902,972","1,910,858,312",658.2420747,Health care products,NOS
4815008,"626,913","8,009,276,936",12775.73912,Pharmaceutical machine. others,NOS
4815009,0,"321,618",#DIV/0!,Pill or tablet making machine,NOS
4815010,522,"1,161,805,138",2225680.341,Strip packing machine,NOS
4815011,"434,554","247,250,546",568.9754231,Tablet dedusting machine,NOS
4815012,"46,833","425,140,451",9077.79666,Transducers,NOS
4815014,20,"1,145,000",57250,Tread mill,NOS
4815015,"2,141","624,795,008",291823.9178,X ray tube,NOS
4815099,"4,063,549,631","22,089,183,785",5.435933061,"Other instruments and appliances used in medical, surgical or veterinary sciences (including syringes,",NOS
4816000,"13,982,680","609,554,948",43.59357062,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus; ozone,NOS
4817100,"10,455,392","1,528,086,660",146.1529764,Orthopaedic appliances; splints and other fracture appliances; artificial parts of the body,NOS
4817200,"351,213","621,206,730",1768.746402,"Hearing aids and other appliances which are worn or carried, or implanted in the body, to compensate",NOS
4818000,"237,030","1,352,073,503",5704.229435,"Medical, surgical, dental or veterinary furniture; barbers' chairs and similar chairs, having rotating as",NOS
4821100,1,"2,040,000",2040000,Direction finding compasses; other navigational instruments and appliances,NOS
4821200,128,"82,179,000",642023.4375,"Rangefinders, theodolites and tachymeters (tacheometers) and levels",NOS
4821900,"24,205","194,916,737",8052.746829,"Other surveying, hydrographic, oceanographic, hydrological, meteorological or geophysical",NOS
4822000,"24,512,152","2,619,446,737",106.8631892,"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus",NOS
4823100,"127,786","204,022,464",1596.594807,Balances with a sensitivity of 5 cg or better,NOS
4823200,"2,384","21,857,896",9168.580537,"Drafting tables and machines, and other drawing, marking-out or mathematical calculating instruments",NOS
4823300,"108,731","1,159,960,636",10668.16856,"Instruments for measuring length, for use in the hand (including measuring rods and tapes,",NOS
4824100,370,"118,928,562",321428.5459,Instruments and apparatus for measuring or detecting ionizing radiations,NOS
4824200,88,"9,245,542",105062.9773,Cathode-ray oscilloscopes and cathode-ray oscillographs,NOS
4824301,"14,270","44,403,575",3111.67309,D c meter incl. micro-meter,NOS
4824302,"4,429,414","6,417,400,189",1448.814717,Killo watt meter (ac/dc),NOS
4824303,"12,604,108","17,935,679,108",1423.002652,"Meter, electric -others",NOS
4824304,"45,081","896,149,744",19878.65717,Moving coil panel meters,NOS
4824305,"83,068","186,568,439",2245.972444,Multimeter,NOS
4824306,"4,231","75,432,202",17828.4571,Oscilloscopes,NOS
4824307,"7,701,719","5,480,399,118",711.581287,Panel metre,NOS
4824308,"5,686","105,019,663",18469.86687,Volt meters & ammeters,NOS
4824399,"752,263","5,270,625,741",7006.360463,Instruments and apparatus (except cathode-ray oscilloscopes and oscillographs) for measuring or,NOS
4824400,"964,411","28,616,944,502",29672.97605,Instruments and apparatus (except cathode-ray oscilloscopes and oscillographs) for,NOS
4824901,"8,896","78,390,027",8811.828575,Digital indicator,NOS
4824902,"2,814,132","186,210,003",66.16960505,Indicator,NOS
4824999,"751,325","1,529,391,588",2035.59257,Instruments and apparatus for measuring or checking electrical quantities n.e.c.,NOS
4825100,"7,678,293","3,689,934,001",480.5669699,"Hydrometers and similar floating instruments, thermometers, pyrometers, barometers, hygrometers and NOS",0
4825200,"2,656,617","2,603,583,333",980.0371424,"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables of",NOS
4825300,"122,883","7,029,111,398",57201.65847,"Instruments and apparatus for physical or chemical analysis, for measuring or checking viscosity,",NOS
4826102,"22,776","307,499,963",13501.05212,Microscope,NOS
4826199,"168,398","7,489,206",44.4732479,Microscopes (except optical microscopes) and diffraction apparatus; n.e.c,NOS
4826200,"13,854","1,836,067,727",132529.7912,Machines and appliances for testing the mechanical properties of materials,NOS
4826302,"7,366","296,345,225",40231.49946,Variable area flow meter,NOS
4826399,"10,987,471","10,489,608,635",954.6881748,"Gas, liquid or electricity supply or production meters, n.e.c.",NOS
4826401,"3,556,999","1,613,987,636",453.7498144,Speedometer,NOS
4826402,"1,030","3,611,615",3506.42233,Taximeter,NOS
4826499,"380,346","735,773,411",1934.484419,"Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed",NOS
4826601,"2,281,912","5,123,239,348",2245.152025,Hydraulic equipment,NOS
4826603,"3,635","229,660,181",63180.24237,Hydraulic machine,NOS
4826604,"87,494","1,701,722,585",19449.5918,Hydraulic pneumatic equipment,NOS
4826605,"2,339,264","4,056,900,005",1734.263429,Hydraulic tipping,NOS
4826606,"123,274","658,396,831",5340.9221,Hydrolic kit,NOS
4826607,845,"265,620,663",314343.9799,"Press,hydraulic",NOS
4826699,"7,771,252","11,424,129,025",1470.050003,"Automatic regulating or controlling instruments and apparatus, hydraulic or pneumatic, n.e.c",NOS
4826902,"4,521","53,144,007",11754.92303,Refracto meter,NOS
4826903,"6,900","184,575,757",26750.10971,Refrigeration control,NOS
4826999,"7,062,630","17,699,842,379",2506.126242,"Measuring, checking, regulating or controlling instruments, appliances and machines n.e.c.",NOS
4828100,"136,225","3,821,445,957",28052.45702,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and 48233, 48241 to 48249,",NOS
4828200,"301,717","255,530,295",846.920442,Parts and accessories for the goods of subclass 48261,NOS
4828300,"5,128,891","2,600,457,622",507.0214247,Parts and accessories for the goods of subclasses 48263 and 48264,NOS
4828400,"123,193","3,806,983,180",30902.59333,Parts and accessories for the goods of subclasses 48266 and 48269,NOS
4828500,"6,408","164,042,228",25599.59863,Parts and accessories for the goods of subclass 48262,NOS
4831101,"8,417,305","136,340,322",16.19762169,"Glass, blank, ophthalmic",NOS
4831102,"1,979,312","1,725,388,387",871.7111739,"Lens, intraocular",NOS
4831103,"17,774,897","8,560,553,091",481.6091531,"Lens, ophthalmic",NOS
4831104,"125,303","107,921,845",861.2870003,"Lens, others",NOS
4831106,"597,539","250,274,437",418.842012,"Lens,contact",NOS
4831201,"140,941","155,233,369",1101.406752,Laminated safety glass,NOS
4831202,"870,546","162,430,129",186.5842,Spectacle fitted with lens,NOS
4831203,"588,251","852,100,261",1448.531768,Sunglass,NOS
4831299,"216,836","68,237,258",314.6952443,"Spectacles, goggles and the like, corrective, protective or other,n.e.c",NOS
4831301,"91,473","541,498,296",5919.760979,Optical components,NOS
4831302,"3,109,577","154,855,607",49.79957306,Spectacle frames,NOS
4831406,93,"336,420",3617.419355,Telescope,NOS
4831499,"6,549","172,389,379",26323.00794,"Binoculars, monoculars and other optical telescopes,n.e.c",NOS
4831501,25,"3,694,092",147763.68,Lasers,NOS
4831503,"81,469","3,945,221",48.42603935,"Stereoscope, mirror",NOS
4831599,"2,454,399","36,060,767,299",14692.30035,Liquid crystal devices n.e.c.,NOS
4832100,"199,954","91,027,182",455.2406153,"Objective lenses for cameras, projectors or photographic enlargers or reducers",NOS
4832200,"203,842","11,262,259",55.24994358,Photographic (including cinematographic) cameras,NOS
4832300,20,"239,000",11950,"Cinematographic projectors, slide projectors and other image projectors, except microform readers",NOS
4832400,"8,552,923","2,219,009,642",259.4445948,"Photographic flashlight apparatus, including flashbulbs; photographic (except cinematographic)",NOS
4834103,"8,141,823","1,374,913,704",168.8704979,Film (photo)- unexposed in plate - b/w,NOS
4834107,"7,695","11,462,000",1489.538661,Film (photo)- unexposed in sheet - b/w,NOS
4834109,"36,000,851","981,311,206",27.25800026,"Paper, photographic (unexposed)- b/w",ROLL
4834110,"9,876,609","951,873,218",96.37652133,"Paper, photographic (unexposed)- colour",ROLL
4834111,"6,227,616","555,112,567",89.13725043,Plate -photo-sensitive (unexposed) -excl. photo,ROLL
4834201,"5,965,620","30,182,437",5.059396509,Developer (photography),NOS
4834202,"1,035,939","201,920,826",194.9157489,Photographic chemicals,NOS
4834299,"269,866","38,956,306",144.3542573,"Chemical preparations for photographic uses, except varnishes, adhesives and the like; unmixed",NOS
4835100,667,"19,949,282",29908.96852,Parts and accessories for the goods of subclass 48314,NOS
4835300,"311,830","135,922,104",435.8852708,Parts and accessories for the goods of subclass 48322; parts and accessories of cinematographic,NOS
4835400,51,"300,330",5888.823529,Parts and accessories for the goods of subclass 48315,NOS
4841002,"17,521,365","10,287,157,933",587.1208055,"Watch, automatic",NOS
4841004,"15,812,196","10,330,924,270",653.3516451,"Watch, quartz",NOS
4841005,247,"2,848,482",11532.31579,"Watch, scientific/mechanical",NOS
4841099,"145,323,641","19,555,093,732",134.5623713,"Watch, n.e.c.",NOS
4842001,"60,212","1,833,446",30.44984388,Clock fitted with radio,NOS
4842004,"4,098,721","2,077,093,431",506.7662402,"Clock, quartz",NOS
4842099,"1,543,032","276,490,952",179.1867907,Clocks; n.e.c.,NOS
4843002,"10,292","265,738,293",25819.88855,Time recorders for attendance,NOS
4843099,"1,836,024","1,333,850,574",726.4886374,"Time of day recording apparatus, apparatus for measuring, recording or otherwise indicating intervals",NOS
4844000,"1,604,758","6,419,031",3.999999377,Watch or clock movements,NOS
4849002,"210,013","29,143,822",138.7715141,"Cases, watch",NOS
4849004,"15,378,765","807,005,802",52.47533219,Clock/watch-components- others,NOS
4849005,1,"261,450",261450,Pendulum,NOS
4849006,"39,841","400,000",10.03990864,Springs for watches and clocks,NOS
4849008,"4,803,127","99,937,917",20.80684458,Watch strap,NOS
4849099,"5,670,056","376,163,587",66.34212907,"Other watch or clock parts (including jewels, cases and metal watch bands), n.e.c.",NOS
4911100,"15,022","5,718,817,224",380696.1273,Road tractors for semi-trailers,NOS
4911201,110,"63,354,300",575948.1818,Bus fitted with trailers,NOS
4911202,"54,743","23,434,771,074",428087.081,Mini bus / bus - complete,NOS
4911299,"63,740","60,782,239,844",953596.4833,Public-transport type passenger motor vehicles; n.e.c,NOS
4911301,"240,160","200,288,316,712",833978.6672,Ac motor car,NOS
4911304,"1,634,336","18,212,411,697",11143.61533,"Motor car, battery powered,complete-imported, assmbld",NOS
4911308,"29,030","23,516,778,010",810085.3603,"Motor car, diesel drvn. complete-imported, assmbld",NOS
4911310,"237,722","150,296,628,847",632236.9358,"Motor car, petrol driven. complete- indian make",NOS
4911313,"133,959","1,476,137,136",11019.32036,"Motor car, solar powered, complete- imported, assmbld",NOS
4911315,"42,149","21,463,555,000",509230.4681,"Motor vehicle, non-conventional energy",NOS
4911399,"2,972,767","1,017,033,153,218",342116.6722,Motor cars and other motor vehicles principally designed for the transport of persons (except public-,NOS
4911401,"1,296,206","1,582,194,545",1220.635104,Dampers,NOS
4911402,11,"11,801,371",1072851.909,Refrigerated trucks,NOS
4911403,455,"143,711,829",315850.1736,Tanker,NOS
4911404,"40,469","6,245,665,704",154332.0987,Tempo / matador,NOS
4911405,"146,302","131,151,265,003",896442.0514,Trucks / lorries,NOS
4911499,"3,684,147","114,093,647,222",30968.80967,"Motor vehicles n.e.c. for the transport of goods, n.e.c.",NOS
